i:ID,s:Type,s:Name,s:File,s:Character,i:Set Sounds,s:Set Sound 1,s:Set Sound 2,s:Set Sound 3,s:Set Sound 4,s:Set Sound 5,s:Set Sound 6,s:Set Sound 7,s:Set Sound 8,s:Set Sound 9,s:Set Sound 10,s:Set Sound 11,s:Set Sound 12,s:Set Sound 13,s:Set Sound 14,s:Set Sound 15,s:Set Sound 16,s:Set Sound 17,s:Set Sound 18,s:Set Sound 19
573,sound_effects,SB_TappingMeAlong,VO/EN/SB795_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
679,sound_effects,SB_TutorialFinish1,VO/EN/Spongebob_104_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
680,sound_effects,SB_TutorialFinish2,VO/EN/Spongebob_104-2_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
663,sound_effects,SB_NewNeighborKrabbyPatty,VO/EN/Spongebob_106_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
635,sound_effects,SB_SpongeBobHome,VO/EN/Spongebob_11_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
677,sound_effects,SB_MakeSureGrowFixins,VO/EN/Spongebob_112_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
645,sound_effects,SB_KrustyKrab,VO/EN/Spongebob_12_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
639,sound_effects,SB_SpongeBobService,VO/EN/Spongebob_14_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
687,sound_effects,SB_ItsPinkGoo,VO/EN/Spongebob_18_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
659,sound_effects,SB_ThankYouMrKrabs,VO/EN/Spongebob_21_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
661,sound_effects,SB_KrabbyPattyTrueLove,VO/EN/Spongebob_22_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
271,sound_effects,SB_LetsDoThis_Macho,VO/EN/Spongebob_30_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
671,sound_effects,SB_MrKrabsMrKrabs,VO/EN/Spongebob_31_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
675,sound_effects,SB_OneHorseTown,VO/EN/Spongebob_43_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
642,sound_effects,SB_GardenForFixins,VO/EN/Spongebob_49_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
644,sound_effects,SB_LoveItHereGary,VO/EN/Spongebob_5_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
245,sound_effects,SB_TapCharacterGiveWant,VO/EN/Spongebob_50_rev_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
243,sound_effects,SB_TapPlantLettuce,VO/EN/Spongebob_63_rev_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
678,sound_effects,SB_HelpCleanUpSeaweed,VO/EN/Spongebob_67_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
650,sound_effects,SB_FixinsYouNeed,VO/EN/Spongebob_72_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
643,sound_effects,SB_LetsBuildPineapple,VO/EN/Spongebob_79_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
686,sound_effects,SB_EverythingIDreamed,VO/EN/Spongebob_8_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
244,sound_effects,SB_TapSkipSpeedUp,VO/EN/Spongebob_81_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
667,sound_effects,SB_MoveInNewCharacters,VO/EN/Spongebob_88_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
665,sound_effects,SB_FryCookForJob,VO/EN/Spongebob_90_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
130,sound_effects,SB_BakedGoodsComingUp,VO/EN/Spongebob_92_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
169,sound_effects,SB_HeyItsASecretRecipe,VO/EN/Spongebob_95_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
170,sound_effects,SB_AnotherSecretRecipe,VO/EN/Spongebob_96_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
676,sound_effects,SB_CantWaitMakeNewRecipe,VO/EN/Spongebob_98_EN,spongebob,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
494,sound_effects,Squidward_WhyAreYouStillHere,VO/EN/Squidward_101,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
495,sound_effects,Squidward_WhatDoYouWantImBusy,VO/EN/Squidward_105,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
489,sound_effects,Squidward_ThatIsSoSoPerfect,VO/EN/Squidward_173,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
483,sound_effects,Squidward_Hey,VO/EN/Squidward_50,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
484,sound_effects,Squidward_Ouch,VO/EN/Squidward_51,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
486,sound_effects,Squidward_Hey2,VO/EN/Squidward_52,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
485,sound_effects,Squidward_WatchWhereYoureTapping,VO/EN/Squidward_52,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
487,sound_effects,Squidward_ThatTickles,VO/EN/Squidward_56,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
488,sound_effects,Squidward_Ouch2,VO/EN/Squidward_57,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
490,sound_effects,Squidward_Ow,VO/EN/Squidward_58,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
491,sound_effects,Squidward_WouldYouStopAlready,VO/EN/Squidward_96,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
492,sound_effects,Squidward_GoAway,VO/EN/Squidward_97,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
493,sound_effects,Squidward_CalmDownWhatWasIt,VO/EN/Squidward_98,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
172,sound_effects,Beat_NotEnoughFood,VO/Squidward_GoWithIt,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
173,sound_effects,Beat_NotEnoughMoney,VO/Squidward_GoWithIt,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
199,sound_effects,Squidward_GoWithIt,VO/Squidward_GoWithIt,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
198,sound_effects,Squidward_Grrr,VO/Squidward_Grrr,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
203,sound_effects,Squidward_NiceRealNice,VO/Squidward_NiceRealNice,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
200,sound_effects,Squidward_Perfect,VO/Squidward_Perfect,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
201,sound_effects,Squidward_What,VO/Squidward_What,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
202,sound_effects,Squidward_Whatever,VO/Squidward_Whatever,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
204,sound_effects,Squidward_Yup,VO/Squidward_Yup,squidward,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
469,sound_effects,Squilliam_Hey,VO/EN/SquilliamFancyson_39,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
470,sound_effects,Squilliam_Ouch,VO/EN/SquilliamFancyson_40,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
471,sound_effects,Squilliam_WatchWhereYoureTapping,VO/EN/SquilliamFancyson_41,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
472,sound_effects,Squilliam_ThatTickles,VO/EN/SquilliamFancyson_44,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
473,sound_effects,Squilliam_Ow,VO/EN/SquilliamFancyson_45,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
474,sound_effects,Squilliam_DontHaveToBeAnywhereTil3,VO/EN/SquilliamFancyson_76,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
475,sound_effects,Squilliam_OkayChumTapWithAuthority,VO/EN/SquilliamFancyson_77,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
476,sound_effects,Squilliam_Toodleoo,VO/EN/SquilliamFancyson_78,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
477,sound_effects,Squilliam_ImFilthyStinkinRich,VO/EN/SquilliamFancyson_80,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
478,sound_effects,Squilliam_SavorMyUnibrow,VO/EN/SquilliamFancyson_81,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
479,sound_effects,Squilliam_AbsolutelyMagical,VO/EN/SquilliamFancyson_83,squilliam,-1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
303,sound_effects,TreedomeSelect,n/a,n/a,-1,Banjo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
397,sound_effects,BB_Touch,n/a,n/a,-1,BB_TapTapTappingAway,BB_GreatGravy,BB_ThatTickles,BB_LaughBrief,BB_Ouch,BB_Ow,BB_WaitAMinute,BB_WhatIsItKid,BB_NuclearTouch,BB_CutItOut,BB_DagnabbitStop,BB_WhatWrongWithYou,BB_ImNotHungry,n/a,n/a,n/a,n/a,n/a,n/a
299,sound_effects,BakerySelect,n/a,n/a,-1,Bell_Bakery,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
295,sound_effects,SeedshopSelect,n/a,n/a,-1,Bell_Seedshop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
118,sound_effects,BakedItemStarted,n/a,n/a,-1,Bwoop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
121,sound_effects,FlowerItemStarted,n/a,n/a,-1,Bwoop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
124,sound_effects,PerfumeItemStarted,n/a,n/a,-1,Bwoop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
127,sound_effects,StinkyItemStarted,n/a,n/a,-1,Bwoop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
111,sound_effects,VeggieItemReady,n/a,n/a,-1,Bwoop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
296,sound_effects,BargnmartSelect,n/a,n/a,-1,CashRegister,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
311,sound_effects,MrKrabsHouseSelect,n/a,n/a,-1,Doorbell,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
313,sound_effects,MrsPuffsHouseSelect,n/a,n/a,-1,Doorbell,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
312,sound_effects,SquilliamsTowerSelect,n/a,n/a,-1,FanFareExample,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
161,sound_effects,Beat_FoundMovie,n/a,n/a,-1,FoundMovie_SB01,FoundMovie_SB02,FoundMovie_SB03,FoundMovie_SB04,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
395,sound_effects,Gene_Touch,n/a,n/a,-1,Gene_Hey,Gene_Ouch,Gene_WatchWhereYoureTapping,Gene_ThatTickles,Gene_WatchTheMustache,Gene_WatchTheHair,Gene_ImAFoodCritic,Gene_TwoThumbsDownTapping,Gene_TapRightOuttaHere,Gene_NotReviewingThisAnnoyance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
307,sound_effects,FryCookMuseumSelect,n/a,n/a,-1,GrillSizzle,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
390,sound_effects,KP_GrilledItemStarted,n/a,n/a,-1,GrillSizzle,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
310,sound_effects,HospitalSelect,n/a,n/a,-1,HeartMonitor,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
301,sound_effects,JailSelect,n/a,n/a,-1,JailClose,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
315,sound_effects,JellyspottersStandSelect,n/a,n/a,-1,JellyfishNet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
396,sound_effects,Kevin_Touch,n/a,n/a,-1,Kevin_Hey,Kevin_Ouch,Kevin_WatchWhereYoureTapping,Kevin_Hey2,Kevin_Ouch2,Kevin_Ow,Kevin_HowYouFeelTapLikeThis,Kevin_Security,Kevin_HelpMeMommieBlankie,Kevin_Loser,Kevin_WillYouCutThatOut,Kevin_WahWahWah,n/a,n/a,n/a,n/a,n/a,n/a,n/a
435,sound_effects,LL_Touch,n/a,n/a,-1,LL_Nice,LL_ComeOn,LL_TapLikeYouMeanIt,LL_TapCrazy,LL_PunchInGut,LL_TapHarder,LL_WorkingOutFinger,LL_ToldYouWouldntHurt,LL_AbsOfSteel,LL_HardBody,LL_FeelMyMuscles,LL_ICanTakeIt,n/a,n/a,n/a,n/a,n/a,n/a,n/a
316,sound_effects,TreasureMapStandSelect,n/a,n/a,-1,MapOpen,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
436,sound_effects,MK_Touch,n/a,n/a,-1,MK_Hey,MK_Ouch,MK_TasteOfMeClaws,MK_ChargeForEachTap,MK_WatchWhereTapping,MK_YoullWalkThePlank,MK_WhatYouDoingThatFor,MK_TappingOnMyDime,MK_WhatsWithTapping,MK_ThatTickles,MK_Laugh_Original,MK_Laugh_Original,MK_Laugh_Original,MK_Laugh_Original,MK_Laugh_Original,n/a,n/a,n/a,n/a
393,sound_effects,MM_Touch,n/a,n/a,-1,MM_ThatTickles,MM_Hey,MM_Ouch,MM_WatchWhereYoureTapping,MM_Ouch2,MM_Ow,MM_GreatBarrierReef,MM_Evil,MM_ToTheChiropractorAway,MM_YoureGoingTapCrazy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
306,sound_effects,ReefSelect,n/a,n/a,-1,MovieProjector,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
392,sound_effects,MR_Touch,n/a,n/a,-1,MR_Hey,MR_Ouch,MR_WatchWhereTapping,MR_ThatTickles,MR_Ow,MR_TomFoolery,MR_HeadAroundThis,MR_NotFastEnough,MR_Wha,MR_TeachingsTransformedMe,MR_TimeForSpinCycle,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
394,sound_effects,Neptune_Touch,n/a,n/a,-1,Neptune_ThatTickles,Neptune_Hey,Neptune_Ouch,Neptune_Ow,Neptune_EnoughWithTappingAlready,Neptune_WhoDaresTapRoyalPerson,Neptune_ConcedeToCommonTapper,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
498,sound_effects,P_Touch,n/a,n/a,-1,P_Hey,P_ThatTickles,P_WatchWhereTapping,P_Ouch,P_Ow,P_WhoAreYouPeople,P_WhatInThe,P_ItsTheApocalypse,P_TappedOutYet,P_DoItAgain,P_IsThisGoingAnywhere,P_ImNotYourToy,P_TheHorror,P_MoveToTheLeft,n/a,n/a,n/a,n/a,n/a
294,sound_effects,KK_Select,n/a,n/a,-1,PirateTheme,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
497,sound_effects,PK_Touch,n/a,n/a,-1,PK_Hey,PK_DontTapMe,PK_TapTapTappingAway,PK_Ouch,PK_Ow,PK_ThatTickles,PK_AhCooties,PK_EnoughWithTapping,PK_WatchYourTapping,PK_WhaddayaWant,PK_TappedOutYet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
499,sound_effects,PL_Touch,n/a,n/a,-1,PL_Hey,PL_Ouch,PL_WatchWhereTapping,PL_WatchMyEye,PL_Ow,PL_SurelyYouJest,PL_KeepItDown,PL_WatchWhereYouPoint,PL_TakeItEasy,PL_WhatNow,PL_SeeImBusy,PL_DearNeptuneAbove,PL_LostBrainPriveleges,PL_IWentToCollege,PL_BlastedBarnacleHead,PL_WishToRuleYou,PL_AnythingBetterToDo,PL_YouIncompetentFool,PL_EnjoyYourTapping
302,sound_effects,PoliceStationSelect,n/a,n/a,-1,PoliceSiren,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
308,sound_effects,ChumBucketSelect,n/a,n/a,-1,PotsClang,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
547,sound_effects,Reg_Touch,n/a,n/a,-1,Reg_ThatTickles,Reg_Hey,Reg_Ouch,Reg_WatchWhereYoureTapping,Reg_Ow,Reg_EnoughWithTheTapping,Reg_TappingDontMakeYouTough,Reg_IsThatAllYouGot,Reg_Weenie,Reg_WhatHappenedLastPersonTapMe,Reg_IWasQuiteTheTapper,Reg_AintYouTappedOutAlready,Reg_HeyTryTappingThis,n/a,n/a,n/a,n/a,n/a,n/a
314,sound_effects,ShadyShoalsSelect,n/a,n/a,-1,RockingChair,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
480,sound_effects,Sandy_Touch,n/a,n/a,-1,Sandy_ThatTickles,Sandy_Hey,Sandy_Ouch,Sandy_WatchWhereYoureTapping,Sandy_Ow,Sandy_WhatsWithAllTappingYall,Sandy_Yeehaw,Sandy_HolyGuacamole,Sandy_WhatInTarnation,Sandy_YoureMinceMeat,Sandy_DoggoneIt,Sandy_DontLoseYourBarnacles,Sandy_TappingMeTappingTexas,Sandy_MightyFineTappingWork,n/a,n/a,n/a,n/a,n/a
166,sound_effects,Beat_FoundRecipe,n/a,n/a,-1,SB_ANewRecipe,SB_HeyItsASecretRecipe,SB_AnotherSecretRecipe,SB_ShhItsASecretRecipe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
119,sound_effects,BakedItemReady,n/a,n/a,-1,SB_BakedGoodsComingUp,SB_Ready,SB_AllDone,SB_Finished,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
110,sound_effects,VeggieItemStarted,n/a,n/a,-1,SB_ComingRightUp,SB_OnTheDouble,SB_IllGetThatForYouInAJiffy,SB_YesChef,SB_SetACourse,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
389,sound_effects,Global_GrilledItemStarted,n/a,n/a,-1,SB_FiringAllBurners,SB_ComingRightUp,SB_OnTheDouble,SB_IllGetThatForYouInAJiffy,SB_YesChef,SB_SetACourse,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
128,sound_effects,StinkyItemReady,n/a,n/a,-1,SB_Gasp,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
391,sound_effects,Global_GrilledItemReady,n/a,n/a,-1,SB_IBelieveThisOrderIsYours,SB_YourOrderIsReady,SB_OrderUp,SB_OrderUp2,SB_ComeAndGetIt,SB_Ready,SB_AllDone,SB_Finished,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
388,sound_effects,KP_GrilledItemReady,n/a,n/a,-1,SB_IBelieveThisOrderIsYours,SB_YourOrderIsReady,SB_OrderUp,SB_OrderUp2,SB_KrabbyPatty,SB_ComeAndGetIt,SB_OneMouthWateringKrabbyPatty,SB_Ready,SB_OneKrabbyPatty,SB_AllDone,SB_Finished,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
