i:ID,i:DID,i:Sort Order,s:Name,i:Source Unit DID,i:Partner Unit DID,s:Target Type,i:Target DID,i:Duration,i:Reward Gold,i:Reward Special DID,i:Reward Special Amount,i:Reward XP,s:Paytable Reward Icon,i:Min Level,i:Repeatable,i:Hidden Until Unlocked,i:Quest Unlock DID,i:Quest Relock DID,i:Quest Re-Unlock DID,i:Active During Quest DID,i:Micro Event DID,i:Event Only,i:Source Unit Required Costume,i:Partner Required Costume,s:Source Unit Display State Walk,s:Partner Display State Walk,s:Source Unit Display State Idle,s:Partner Display State Idle,f:Wander Time,f:Idle Time,s:Movement Type,f:Movement Speed,s:Target Display State,i:Position Offset from Target X,i:Position Offset from Target Y,i:Partner Position Offset from Target X,i:Partner Position Offset from Target Y,i:Source Facing,i:Partner Facing,s:Reward Thought Icon,s:Start VO,s:Finish VO,s:Start Sound,s:Finish Sound
306,687,7200,!!TASK_ALL_SING_OLD_FOLKS,3016,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
307,688,14400,!!TASK_ALL_MISTLETOE_WAIT,3016,-1,building,1016,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
308,689,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3016,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
309,690,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3016,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
310,866,14400,!!TASK_ALL_SNOWBALL_FIGHT,3016,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
311,898,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_2,3016,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
312,899,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_3,3016,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
313,900,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_4,3016,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
314,901,14400,!!TASK_ALL_SNOWBALL_FIGHT_WEEK_5,3016,-1,n/a,-1,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,snowball,n/a,3,10,wander,20,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
315,221,3600,!!TASK_SQUIDWARD_BEG_KRABS,3016,-1,building,1018,3600,40,-1,-1,10,n/a,1,1,1,-1,-1,-1,2704,-1,0,8,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
316,222,14400,!!TASK_SQUIDWARD_FIND_TUXEDO,3016,-1,building,1016,14400,65,-1,-1,14,n/a,1,1,1,-1,-1,-1,2706,-1,0,8,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
317,226,21600,!!TASK_SQUIDWARD_STORM_KK,3016,-1,building,1018,21600,70,-1,-1,18,n/a,1,1,1,-1,-1,-1,2708,-1,0,9,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
318,332,36000,!!TASK_SQUID_HIDE_XMAS_CHAOS,3016,-1,building,1016,36000,85,-1,-1,26,n/a,1,0,1,-1,-1,-1,2830,-1,0,8,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
319,333,21600,!!TASK_SQUID_MAKE_SANTA_SUIT,3016,-1,building,1016,21600,70,-1,-1,18,n/a,1,0,1,-1,-1,-1,2838,-1,0,8,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
320,247,1800,!!TASK_ALL_WATCH_MM_EPISODE,3016,-1,building,1016,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
321,479,7200,!!TASK_ALL_VDAY_MAKE_IBEAMS,3016,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
322,248,7200,!!TASK_ALL_FANCY_FEAST_KK,3016,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
323,480,14400,!!TASK_ALL_VDAY_BOLT_BROKEN_HEARTS,3016,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
324,481,86400,!!TASK_ALL_VDAY_FORKLIFT_GIRDERS,3016,-1,building,20624,86400,-1,57,120,30,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
325,47,300,!!TASK_GENE_JUICY_REVIEW,3011,-1,building,1054,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,Gene_Condemnation,SB_Sweet,SeedshopSelect,SeedshopSelect
326,48,3600,!!TASK_GENE_FAST_FOOD,3011,-1,building,1018,3600,40,-1,-1,10,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,Gene_SweaterDryCleaned,SB_Sweet,SeedshopSelect,SeedshopSelect
327,50,14400,!!TASK_GENE_BRAINSTORM_PUNS,3011,-1,building,1007,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,Gene_Grand,SB_Sweet,SeedshopSelect,SeedshopSelect
328,365,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3011,-1,building,1007,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
329,364,7200,!!TASK_ALL_BROWSE_GOODIES,3011,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
330,691,14400,!!TASK_ALL_FESTIVE_FLORAL,3011,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
331,692,7200,!!TASK_ALL_MORE_BAKED_GOODS,3011,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
332,693,21600,!!TASK_ALL_SHAKE_PRESENTS,3011,-1,building,1007,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
333,366,7200,!!TASK_ALL_ENJOY_TIME_OFF,3011,-1,building,1007,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
334,694,7200,!!TASK_ALL_SING_OLD_FOLKS,3011,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
335,695,14400,!!TASK_ALL_MISTLETOE_WAIT,3011,-1,building,1007,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
336,696,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3011,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
337,697,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3011,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
338,249,1800,!!TASK_ALL_WATCH_MM_EPISODE,3011,-1,building,1007,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
339,250,7200,!!TASK_ALL_FANCY_FEAST_KK,3011,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
340,302,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3011,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
341,482,7200,!!TASK_ALL_VDAY_LOAD_BOXES,3011,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
342,483,14400,!!TASK_ALL_VDAY_SOLDER_SWEET_NOTHINGS,3011,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
343,484,21600,!!TASK_ALL_VDAY_BEND_HOLDERS,3011,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
344,51,300,!!TASK_PEARL_CHEERLEADING,3004,-1,n/a,-1,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,cheer_walk,n/a,cheer_idle,n/a,8,2,wander,40,default,0,0,0,0,0,0,RentIcon.png,PK_GetEmGirls,SB_Sweet,SeedshopSelect,SeedshopSelect
345,52,3600,!!TASK_PEARL_PASS_NOTES,3004,-1,building,1001,3600,40,-1,-1,10,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,PK_TotallyCoral,SB_Sweet,SeedshopSelect,SeedshopSelect
346,562,3600,!!TASK_PEARL_SKIP_PE_CLASS,3004,-1,building,20800,3600,65,-1,-1,14,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,MK_Woohoo,SB_Sweet,SeedshopSelect,SeedshopSelect
347,563,7200,!!TASK_PEARL_TALK_ASSEMBLY,3004,-1,building,20800,7200,50,-1,-1,11,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,MK_Woohoo,SB_Sweet,SeedshopSelect,SeedshopSelect
348,564,14400,!!TASK_PEARL_DANCE_PLANNING,3004,-1,building,20800,14400,65,-1,-1,14,n/a,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,MK_Woohoo,SB_Sweet,SeedshopSelect,SeedshopSelect
349,54,14400,!!TASK_PEARL_DEMAND_ALLOWANCE,3004,-1,building,1018,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,PK_CuttingIntoSocialLife,SB_Sweet,SeedshopSelect,SeedshopSelect
350,55,86400,!!TASK_PEARL_TEXT_FRIENDS,3004,-1,building,1013,86400,120,-1,-1,30,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,PK_CraigMammalton,SB_Sweet,SeedshopSelect,SeedshopSelect
351,368,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3004,-1,building,1013,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
352,367,7200,!!TASK_ALL_BROWSE_GOODIES,3004,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
353,698,14400,!!TASK_ALL_FESTIVE_FLORAL,3004,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
354,699,7200,!!TASK_ALL_MORE_BAKED_GOODS,3004,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
355,700,21600,!!TASK_ALL_SHAKE_PRESENTS,3004,-1,building,1013,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
356,369,7200,!!TASK_ALL_ENJOY_TIME_OFF,3004,-1,building,1013,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
357,701,7200,!!TASK_ALL_SING_OLD_FOLKS,3004,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
358,702,14400,!!TASK_ALL_MISTLETOE_WAIT,3004,-1,building,1013,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
359,703,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3004,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
360,704,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3004,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
361,251,1800,!!TASK_ALL_WATCH_MM_EPISODE,3004,-1,building,1013,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
362,252,7200,!!TASK_ALL_FANCY_FEAST_KK,3004,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
363,303,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3004,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
364,485,7200,!!TASK_ALL_VDAY_MAKE_IBEAMS,3004,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
365,486,14400,!!TASK_ALL_VDAY_WELD_STRAPS,3004,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
366,487,21600,!!TASK_ALL_VDAY_MOLD_RAIL,3004,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
367,56,300,!!TASK_FRANK_ORGANIZE_RECEIPTS,3033,-1,building,9009,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
368,57,14400,!!TASK_FRANK_BOIL_MONEY,3033,-1,building,9009,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
369,60,36000,!!TASK_FRANK_AIR_FRESHENER,3033,-1,building,1057,36000,85,-1,-1,26,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
370,61,86400,!!TASK_FRANK_DEEP_CLEAN,3033,-1,building,9009,86400,120,-1,-1,30,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
371,371,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3033,-1,building,9009,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
372,370,7200,!!TASK_ALL_BROWSE_GOODIES,3033,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
373,705,14400,!!TASK_ALL_FESTIVE_FLORAL,3033,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
374,706,7200,!!TASK_ALL_MORE_BAKED_GOODS,3033,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
375,707,21600,!!TASK_ALL_SHAKE_PRESENTS,3033,-1,building,9009,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
376,372,7200,!!TASK_ALL_ENJOY_TIME_OFF,3033,-1,building,9009,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
377,708,7200,!!TASK_ALL_SING_OLD_FOLKS,3033,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
378,709,14400,!!TASK_ALL_MISTLETOE_WAIT,3033,-1,building,9009,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
379,710,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3033,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
380,711,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3033,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
381,253,1800,!!TASK_ALL_WATCH_MM_EPISODE,3033,-1,building,9009,1800,20,-1,-1,8,n/a,36,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
382,254,7200,!!TASK_ALL_FANCY_FEAST_KK,3033,-1,building,1018,7200,50,-1,-1,11,n/a,36,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
383,304,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3033,-1,building,20109,5,6,-1,-1,1,n/a,36,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
384,488,7200,!!TASK_ALL_VDAY_LOAD_BOXES,3033,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
