i:ID,i:DID,s:Type,s:Character Icon,s:Icon,s:Portrait,s:Note,s:Text,s:Title,s:Heading,s:Body,s:Effect,i:Reward XP,i:Reward Gold,s:Voiceover,i:Special Rewards,s:Special Reward Type 1,s:Special Reward Type 2,i:Special Reward DID 1,i:Special Reward DID 2,i:Special Reward Amount 1,i:Special Reward Amount 2
793,40000,character,spongebob_happy.png,n/a,n/a,Ahh...Bikini Bottom it's everything I dreamed it would be! ||Let me just drop of my stuff... ||Uh Gary where's my house?,!!TUTORIAL_ID40000_TEXT1,n/a,n/a,n/a,n/a,-1,-1,SB_ItsBeautiful,-1,n/a,n/a,-1,-1,-1,-1
794,40000,character,Gary_Neutral.png,n/a,n/a,Meow.,!!TUTORIAL_ID40000_TEXT2,n/a,n/a,n/a,n/a,-1,-1,GaryMeow_Normal,-1,n/a,n/a,-1,-1,-1,-1
795,40000,quest_start,n/a,SpongebobPortrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_MOVEIN,n/a,n/a,n/a,-1,-1,SB_LetsBuildPineapple,-1,n/a,n/a,-1,-1,-1,-1
796,40001,quest_complete,n/a,SpongebobPortrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_MOVEIN,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
797,40002,character,spongebob_happy.png,n/a,n/a,There's the finest eating establishment ever established for eating... ||The Krusty Krab!,!!TUTORIAL_ID40002_TEXT1,n/a,n/a,n/a,n/a,-1,-1,SB_KrustyKrab,-1,n/a,n/a,-1,-1,-1,-1
798,40002,character,mrkrabsportrait_moneygrubbing,n/a,n/a,I'm Eugene H. Krabs sole proprietor of the Krusty Krab. ||You look ready for work! ||How about you go plant some lettuce?!,!!TUTORIAL_ID40002_TEXT2,n/a,n/a,n/a,n/a,-1,-1,MK_AhoyBucko,-1,n/a,n/a,-1,-1,-1,-1
799,40002,quest_start,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_PLANT_LETTUCE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
800,40003,quest_complete,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_PLANT_LETTUCE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
801,40004,character,mrkrabsportrait_stern.png,n/a,n/a,A Krabby Patty ain't complete without a ripe juicy tomato! ||Let's plant some!,!!TUTORIAL_ID40004_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
802,40004,quest_start,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_TOMATO_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
803,40005,quest_complete,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_TOMATO_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
804,40006,character,mrkrabsportrait_moneygrubbing,n/a,n/a,Not bad for a sponge in dress slacks! ||Now let's see how you are behind the grill!,!!TUTORIAL_ID40006_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_YoureGoodAtThis,-1,n/a,n/a,-1,-1,-1,-1
805,40006,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_CRAFT_PATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
806,40007,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_CRAFT_PATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
807,40008,character,mrkrabsportrait_stern.png,n/a,n/a,Hey those fixins should be ready by now.,!!TUTORIAL_ID40008_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
808,40008,quest_start,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_COLLECT_INGREDIENTS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
809,40009,quest_complete,n/a,SeedShop.png,n/a,n/a,n/a,!!QUEST_COLLECT_INGREDIENTS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
810,40010,character,mrkrabsportrait_moneygrubbing,n/a,n/a,Listen to that patty sizzle! ||As soon as it's done give 'er a TAP!,!!TUTORIAL_ID40010_TEXT1,n/a,n/a,n/a,n/a,-1,-1,GrillSizzle,-1,n/a,n/a,-1,-1,-1,-1
811,40010,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
812,40011,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
813,40012,character,MrKrabsPortrait_Whaddayamean.png,n/a,n/a,Time to make a complete dish! ||Something easy that won't burn the place down. ||How about a salad?,!!TUTORIAL_ID40012_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_KrustyKrabEmployee,-1,n/a,n/a,-1,-1,-1,-1
814,40012,quest_start,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
815,40013,quest_complete,n/a,Salad.png,n/a,n/a,n/a,!!QUEST_CRAFT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
816,40014,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
817,40015,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_SALAD,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
818,40016,character,MrKrabsPortrait_Whaddayamean.png,n/a,n/a,You're almost there SpongeBob! ||Time to gather the other ingredients we need for the Krabby Patty.,!!TUTORIAL_ID40016_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_KrustyKrabEmployee,-1,n/a,n/a,-1,-1,-1,-1
819,40016,character,Portrait_SpongeBob.png,n/a,n/a,Mr. Krabs with mighty spatula in hand... ||I will brave grease fires and borderline health code violations to become your new FRY COOK!,!!TUTORIAL_ID40016_TEXT2,n/a,n/a,n/a,n/a,-1,-1,SB_LetsDoThis,-1,n/a,n/a,-1,-1,-1,-1
820,40016,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_CRAFT_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
821,40017,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_CRAFT_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
822,40018,quest_start,n/a,onion.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_CRAFT_COLLECT_ONION,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
823,40020,quest_complete,n/a,onion.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_CRAFT_COLLECT_ONION,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
824,40022,quest_start,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
825,40023,quest_complete,n/a,KrustyKrab.png,n/a,n/a,n/a,!!QUEST_COLLECT_KETCHUP,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
826,40024,character,mrkrabsportrait_stern,n/a,n/a,This is it laddie! ||The final test to be my NEW FRY COOK!! ||Are you ready?,!!TUTORIAL_ID40024_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_AreYouReady,-1,n/a,n/a,-1,-1,-1,-1
827,40024,character,Portrait_SpongeBob.png,n/a,n/a,The Krabby Patty is my one true love. ||Mr. Krabs I've been training my whole life for the day I could join the Krusty crew!,!!TUTORIAL_ID40024_TEXT2,n/a,n/a,n/a,n/a,-1,-1,SB_KrabbyPattyTrueLove,-1,n/a,n/a,-1,-1,-1,-1
828,40024,character,spongebob_happy.png,n/a,n/a,I'M READY!!!,!!TUTORIAL_ID40024_TEXT3,n/a,n/a,n/a,n/a,-1,-1,SB_ImReady_3,-1,n/a,n/a,-1,-1,-1,-1
829,40024,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
830,40025,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_CRAFT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
831,40026,character,Portrait_Green_Male_Average_Happy.png,n/a,n/a,What is that amazing smell?! ||It smells like pure happiness...and grease. ||I can't explain it but I must move here!,!!TUTORIAL_ID40026_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
832,40026,quest_start,n/a,FishHome1_Blue_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
833,40027,quest_complete,n/a,FishHome1_Blue_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
834,40028,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
835,40029,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_COLLECT_KRABBYPATTY,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
836,40032,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,It smells like a moneymaker to me but let's see how it tastes. ||Give it to that green fella over there!,!!TUTORIAL_ID40032_TEXT1,n/a,n/a,n/a,n/a,-1,-1,MK_SniffSniff,-1,n/a,n/a,-1,-1,-1,-1
837,40032,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_FEED_BOTTOMITE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
838,40033,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_FEED_BOTTOMITE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
839,40033,character,Portrait_Green_Male_Average_Happy.png,n/a,n/a,It tastes even better than it smells!||What's this place called again?,!!TUTORIAL_ID40033_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
840,40033,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,It's me Krusty Krab! ||And you've just had a Krabby Patty freshly prepared by... ||er what's your name boy?,!!TUTORIAL_ID40033_TEXT2,n/a,n/a,n/a,n/a,-1,-1,MK_MeKrustyKrab,-1,n/a,n/a,-1,-1,-1,-1
841,40033,character,spongebob_happy.png,n/a,n/a,SpongeBob Squarepants at your service!!,!!TUTORIAL_ID40033_TEXT3,n/a,n/a,n/a,n/a,-1,-1,SB_SpongeBobService,-1,n/a,n/a,-1,-1,-1,-1
842,40033,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,CONGRATULATIONS!! ||SpongeBob Squarepants my new FRY COOK!!,!!TUTORIAL_ID40033_TEXT4,n/a,n/a,n/a,n/a,-1,-1,MK_Congratulations,-1,n/a,n/a,-1,-1,-1,-1
843,40033,character,spongebob_happy.png,n/a,n/a,YES!!! ||This is the BEST DAY EVER!,!!TUTORIAL_ID40033_TEXT5,n/a,n/a,n/a,n/a,-1,-1,SB_YesBestDayEver,-1,n/a,n/a,-1,-1,-1,-1
844,40034,character,spongebob_happy.png,n/a,n/a,There's the finest eating establishment ever established for eating... ||The Krusty Krab!,!!TUTORIAL_ID40034_TEXT1,n/a,n/a,n/a,n/a,-1,-1,SB_KrustyKrab,-1,n/a,n/a,-1,-1,-1,-1
845,40034,character,spongebob_happy.png,n/a,n/a,Is that a HELP WANTED sign out front?! ||Time to get that dream job!,!!TUTORIAL_ID40034_TEXT2,n/a,n/a,n/a,n/a,-1,-1,SB_Gasp,-1,n/a,n/a,-1,-1,-1,-1
846,40036,character,Portrait_Green_Male_Average_Happy.png,n/a,n/a,I love this place!||It's in the middle of nowhere so I can eat my burger in peace and quiet…,!!TUTORIAL_ID40036_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
847,40036,character,Portrait_Bill_VeryHappy.png,n/a,n/a,So is this is where the delicious trail of greasy goodness is coming from?,!!TUTORIAL_ID40036_TEXT2,n/a,n/a,n/a,n/a,-1,-1,MK_Chaching,-1,n/a,n/a,-1,-1,-1,-1
848,40036,character,Portrait_Dave_Disappointed.png,n/a,n/a,Aw man this place is already going to the anchovies...,!!TUTORIAL_ID40036_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
849,40036,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,It is indeed my hungry sir!||Welcome to the world famous Krusty Krab!,!!TUTORIAL_ID40036_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
850,40036,character,Portrait_Bill_VeryHappy.png,n/a,n/a,Never heard of it. But I'd move here if it meant I could swim in this gourmet grease all day long.||In fact I'm going to!,!!TUTORIAL_ID40036_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
851,40036,quest_start,n/a,FishHome2_Green_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_GREEN_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
852,40037,quest_complete,n/a,FishHome2_Green_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_GREEN_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
853,40038,character,Portrait_Bill_VeryHappy.png,n/a,n/a,I told my friend Judy about this place and she got so excited she almost went belly-up!||She's a real fast food a-fishonado I tell you.,!!TUTORIAL_ID40038_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
854,40038,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,More paying customers!||Keep that grill hot SpongeBob!,!!TUTORIAL_ID40038_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
855,40038,character,Portrait_Judy_VeryHappy.png,n/a,n/a,Bill this place is everything you said and more!||I talked it over with my arteries and we can't wait to move here!,!!TUTORIAL_ID40038_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
856,40038,quest_start,n/a,FishHome1_Rust_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_RUST_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
857,40039,quest_complete,n/a,FishHome1_Rust_Portrait.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_BUILD_RUST_HOUSE_REV,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
858,40200,character,spongebob_happy.png,n/a,n/a,Time to celebrate!||There's all kinds of STUFF I can DO!||Like...Blow Bubbles!,!!QUEST_ID40200_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
859,40200,quest_start,n/a,Portrait_SpongeBob.png,n/a,Tap SpongeBob and then tap DO for BLOW BUBBLES,n/a,!!QUEST_SPONGEBOB_BLOWBUBBLES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
860,40201,quest_complete,n/a,Portrait_SpongeBob.png,n/a,Tap SpongeBob and then tap DO for BLOW BUBBLES,n/a,!!QUEST_SPONGEBOB_BLOWBUBBLES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
861,40201,character,spongebob_happy.png,n/a,n/a,That was Fun...for Every One!||Nothing spreads joy like big sticky gobs of inflated dishwashing soap!,!!QUEST_ID40200_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
862,40201,character,mrkrabsportrait_stern.png,n/a,n/a,SpongeBob!||Nothing spreads joy like big sticky gobs of grease in my Krabby Patties...,!!QUEST_ID40200_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
863,40201,character,mrkrabsportrait_stern.png,n/a,n/a,...smothered in Ketchup!||You know smashed tomatoes!||So get your square pants to work making some!,!!QUEST_ID40200_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
864,42000,character,spongebob_happy.png,n/a,n/a,Hey! There's a gray squid with a suitcase maybe he needs a place to live. ||We should buy a Land Expansion so we'll have more room to build stuff!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
865,42000,quest_start,n/a,RealtySign.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_EXPAND,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
866,42001,quest_complete,n/a,RealtySign.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_EXPAND,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
867,42002,character,Portrait_Squidward.png,n/a,n/a,This town has potential! ||After I settle down I will turn this into the next cultural mecha!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
868,42002,quest_start,n/a,SquidwardPortrait.png,n/a,n/a,n/a,!!QUEST_BUILD_SQUIDWARDSHOUSE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
869,42003,quest_complete,n/a,SquidwardPortrait.png,n/a,n/a,n/a,!!QUEST_BUILD_SQUIDWARDSHOUSE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
870,42004,character,Portrait_Squidward.png,n/a,n/a,Oooh! That spot will be just perfect for my new garden. ||Let's clear that seaweed first.,n/a,n/a,n/a,n/a,n/a,-1,-1,Squidward_ThatIsSoSoPerfect,-1,n/a,n/a,-1,-1,-1,-1
871,42004,quest_start,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
872,42005,quest_complete,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
873,42006,character,spongebob_happy.png,n/a,n/a,Hey that new resident looks lonely way out there. ||Let's move next to him!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
874,42006,quest_start,n/a,SpongebobPortrait.png,n/a,n/a,n/a,Move SpongeBob's House,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
875,42007,quest_complete,n/a,SpongebobPortrait.png,n/a,n/a,n/a,Move SpongeBob's House,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
876,42008,character,spongebob_happy.png,n/a,n/a,Hey we need a road out here so my commute to the Krusty Krab isn't so bumpy!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
877,42008,quest_start,n/a,tab_path.png,n/a,n/a,n/a,Extend Conch Street,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
878,42009,quest_complete,n/a,tab_path.png,n/a,n/a,n/a,Extend Conch Street,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
879,42010,character,Squidward_Yelling.png,n/a,n/a,GRRR! ||What is all that racket?! ||And where did that giant pineapple come from?,n/a,n/a,n/a,n/a,n/a,-1,-1,Squidward_Grrr,-1,n/a,n/a,-1,-1,-1,-1
880,42010,character,Portrait_SpongeBob.png,n/a,n/a,That's my house. ||I'm SpongeBob and I'd like to welcome you to Bikini Bottom. ||What's your name?,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
881,42010,character,Squidward_Annoyed.png,n/a,n/a,ANNOYED!! ||My name is Squidward 'Annoyed' Tentacles. ||Because now I have to go find another spot for my garden!,n/a,n/a,n/a,n/a,n/a,-1,-1,Squidward_Grrr,-1,n/a,n/a,-1,-1,-1,-1
882,42010,quest_start,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
883,42011,quest_complete,n/a,Plant3_Medium.png,n/a,n/a,n/a,!!QUEST_DEBRIS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
884,42012,character,spongebob_happy.png,n/a,n/a,Howdy neighbor! ||As Bikini Bottom's new FRY COOK I'd like to offer you my pride and joy... ||The KRABBY PATTY!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
885,42012,character,Squidward_RollingEyes.png,n/a,n/a,What that heart attack on a bun? ||Forget it! I can tell already I won't like it!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
886,42012,character,Portrait_Green_Male_Average_Happy.png,n/a,n/a,How can you not like Krabby Patties?! ||I moved here just to be near that heavenly smell!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
887,42012,character,Squidward_Annoyed.png,n/a,n/a,Well you have one since you love it so much!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
888,42012,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_FEED_BOTTOMITE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
889,42013,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_FEED_BOTTOMITE,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
890,42014,character,Portrait_Squidward.png,n/a,n/a,That does smell pretty good but there's no way I'm going to give that annoying little sponge the satisfaction.,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
891,42014,character,spongebob_happy.png,n/a,n/a,What was that Squidward?,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
892,42014,character,Squidward_Yelling.png,n/a,n/a,I said that smells like pure putrescence! ||You call yourself a fry cook making garbage like that?,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
893,42014,character,spongebob_quizzical.png,n/a,n/a,You're right Squidward this lettuce is looking a little wilted. ||It's time to bring out the big guns only the freshest ingredients will do!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
894,42014,quest_start,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_COLLECT_TOMATOES_8,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
895,42015,quest_complete,n/a,Ready_Tomato.png,n/a,n/a,n/a,!!QUEST_COLLECT_TOMATOES_8,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
896,42016,character,spongebob_happy.png,n/a,n/a,With the rest of these delicious ingredients freshly made there's no way Squidward will be able to say no to a Krabby Patty!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
897,42016,quest_start,n/a,Patty.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
898,42017,quest_complete,n/a,Patty.png,n/a,n/a,n/a,!!QUEST_COLLECT_PATTY_2,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
899,42018,character,spongebob_happy.png,n/a,n/a,I will put all my heart and soul into this batch of Krabby Patties and you will see the light Squidward.,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
900,42018,character,Squidward_Annoyed.png,n/a,n/a,Whatever. ||You can get started on that I'm going to get started on my tan.,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
901,42018,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_COLLECT_KRABBYPATTY_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
902,42019,quest_complete,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!QUEST_COLLECT_KRABBYPATTY_4,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
903,42020,character,Squidward_Annoyed.png,n/a,n/a,Maybe if I make it look like I'm going to catch some rays that annoying SpongeBob will get the hint and leave me alone!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
904,42020,quest_start,n/a,PineTree_green.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_TREES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
905,42021,quest_complete,n/a,PineTree_green.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_TREES,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
906,42022,character,spongebob_happy.png,n/a,n/a,These are my best Krabby Patties yet! ||Who wants to give one a try?,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
907,42022,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Er as the owner of the Krusty Krab and also your boss I believe it's me duty to sample one of those. ||Hand it over me boy!,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
908,42022,quest_start,n/a,KrabbyPatty.png,n/a,n/a,n/a,!!TUTORIAL_TITLE_FEED_KRABS,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
909,42023,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Great Barrier Reef it's GLORIOUS! ||Ahem I mean it's passable SpongeBob now get back to work! |Go and make sure the other customers approve.,n/a,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
